Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
453	4.5200	242.856720	2330.586670	820.216187	231.441040	2337.718262	944.676453	131.807144	2242.677979	437.387268	180.588867	2333.100342	814.360962	143.043610	1942.411743	192.346191	302.247437	2432.320557	465.682434	305.124573	2328.073242	826.071533	280.298737	2442.742432	68.822075	116.855316	1988.642700	53.942886	316.015594	2591.385254	60.310822	250.710907	2333.420166	1342.328125	245.621140	2345.768311	1147.081421
454	4.5300	244.716812	2342.676758	822.179810	233.543106	2350.121338	946.643616	131.321289	2266.853760	437.291992	182.446823	2345.370605	816.428284	144.323105	1963.117188	199.536209	303.253235	2438.370850	466.202942	306.986877	2339.982422	827.931091	280.179962	2443.184082	69.136513	115.205605	2006.255615	60.720394	316.182770	2591.739990	60.308811	252.064789	2346.372803	1344.677979	246.960312	2358.789307	1149.473267
455	4.5400	246.365021	2354.459229	824.239685	235.609009	2362.247314	948.719421	131.035095	2291.056396	437.729156	184.085571	2357.328125	818.678833	145.798706	1984.981079	205.915710	304.133667	2443.701172	466.632751	308.644592	2351.590332	829.800476	280.090088	2443.598389	69.385880	113.295471	2026.663574	67.406807	316.451660	2592.052002	60.311272	253.320724	2359.196289	1347.094727	248.237320	2371.600586	1151.929565
456	4.5500	247.806259	2365.965088	826.381714	237.636734	2374.120117	950.887268	130.969788	2315.113037	438.718231	185.511169	2369.006592	821.094360	147.419205	2007.937012	211.233231	304.885529	2448.367432	466.989136	310.101379	2362.923828	831.669189	280.027893	2443.990479	69.572006	111.209221	2049.738525	73.683052	316.784363	2592.333008	60.281406	254.486618	2371.890137	1349.553101	249.459396	2384.208984	1154.425903
457	4.5600	249.051880	2377.226563	828.587341	239.625641	2385.765137	953.125549	131.138840	2338.869141	440.244385	186.736725	2380.442627	823.650269	149.128357	2031.913940	215.265289	305.506897	2452.429443	467.292206	311.366974	2374.010986	833.524475	279.987152	2444.362793	69.703377	109.049377	2075.286865	79.283516	317.145111	2592.592529	60.204166	255.571274	2384.456055	1352.025635	250.633377	2396.624512	1156.936035
458	4.5700	250.118439	2388.278564	830.832886	241.576599	2397.209229	955.407471	131.546585	2362.194580	442.261444	187.781097	2391.673340	826.315186	150.869156	2056.841064	217.835114	305.997559	2455.955811	467.564178	312.455841	2384.883789	835.350464	279.958832	2444.722412	69.791702	106.924385	2103.072021	84.006233	317.505737	2592.840088	60.079395	256.583832	2396.898193	1354.482544	251.765945	2408.862061	1159.430542
459	4.5800	251.025314	2399.154785	833.089722	243.489914	2408.478760	957.700439	132.187927	2384.996826	444.697418	188.665604	2402.736816	829.050903	152.588272	2082.652100	218.823135	306.360229	2459.014160	467.825653	313.385101	2395.572266	837.128601	279.933136	2445.074219	69.849525	104.935875	2132.835938	87.714584	317.846191	2593.083984	59.916622	257.533264	2409.223877	1356.893921	252.862717	2420.938721	1161.880249
460	4.5900	251.793854	2409.889160	835.325134	245.365540	2419.599854	959.968323	133.049179	2407.219238	447.462494	189.413803	2413.669678	831.813477	154.240753	2109.291504	218.172745	306.600281	2461.674072	468.094238	314.174011	2406.108887	838.836792	279.901001	2445.425293	69.888481	103.169098	2164.321777	90.337204	318.155060	2593.331543	59.728897	258.427826	2421.440674	1359.228394	253.928741	2432.872070	1164.254639
461	4.6000	252.444839	2420.514160	837.502869	247.201187	2430.597656	962.171875	134.110291	2428.839111	450.457489	190.048798	2424.504639	834.555603	155.793640	2136.718262	215.888947	306.725464	2464.001465	468.382446	314.840912	2416.523193	840.450195	279.855103	2445.781982	69.918457	101.686157	2197.289307	91.864120	318.427612	2593.589844	59.529232	259.275116	2433.558105	1361.453979	254.967010	2444.682129	1166.520386
462	4.6100	252.997543	2431.057861	839.585266	248.992508	2441.493164	964.271362	135.347473	2449.858154	453.581055	190.591095	2435.272217	837.228149	157.228043	2164.905029	212.037033	306.745514	2466.063721	468.697296	315.404053	2426.843506	841.942383	279.790771	2446.150391	69.947350	100.526787	2231.520996	92.346283	318.663910	2593.863037	59.327923	260.081207	2445.587891	1363.539795	255.978577	2456.388428	1168.646240
463	4.6200	253.468628	2441.547607	841.533875	250.732986	2452.307617	966.226501	136.735977	2470.297852	456.735260	191.058701	2445.998779	839.780762	158.539612	2193.837402	206.733673	306.671478	2467.924805	469.039673	315.878510	2437.096680	843.287231	279.705688	2446.535645	69.981369	99.709282	2266.825684	91.884735	318.866180	2594.155273	59.131252	260.850800	2457.541504	1365.455322	256.962494	2468.010498	1170.601074
464	4.6300	253.871948	2452.005615	843.312134	252.413467	2463.058105	968.000916	138.251724	2490.183838	459.829041	191.466217	2456.705566	842.165649	159.737717	2223.510010	200.139587	306.515289	2469.650879	469.404633	316.277710	2447.305908	844.458862	279.600708	2446.944336	70.024956	99.236839	2303.036377	90.623589	319.039337	2594.472656	58.939999	261.586792	2469.431152	1367.171631	257.916534	2479.565674	1172.354736
465	4.6400	254.218430	2462.451660	844.886230	254.023102	2473.760986	969.560181	139.872711	2509.544678	462.780914	191.824509	2467.410400	844.338684	160.843140	2253.922119	192.445572	306.289276	2471.309814	469.782410	316.612305	2457.493164	845.433838	279.479034	2447.382080	70.081078	99.100311	2340.003662	88.732689	319.188721	2594.819336	58.751057	262.290375	2481.268799	1368.662231	258.836060	2491.069580	1173.879272
466	4.6500	254.516129	2472.902100	846.226501	255.549744	2484.430176	970.876343	141.579605	2528.404541	465.519836	192.141510	2478.127197	846.260742	161.884705	2285.075928	183.860794	306.006226	2472.970215	470.159180	316.890717	2467.677002	846.192261	279.345612	2447.855713	70.151215	99.281662	2377.592285	86.392204	319.320648	2595.200439	58.557541	262.961151	2493.066406	1369.903687	259.715454	2502.535400	1175.150146
467	4.6600	254.770996	2483.370850	847.308716	256.980774	2495.078369	971.926575	143.356003	2546.781738	467.985962	192.422562	2488.866211	847.897949	162.895218	2316.975586	174.598495	305.678741	2474.706055	470.518097	317.119476	2477.875488	846.719360	279.206268	2448.371338	70.235321	99.753616	2415.682373	83.775818	319.442108	2595.622314	58.350529	263.597046	2504.834229	1370.875366	260.547180	2513.973145	1176.145874
468	4.6700	254.987656	2493.869629	848.114258	258.303833	2505.718018	972.694153	145.189407	2564.689697	470.130829	192.670776	2499.636719	849.224670	163.906631	2349.626221	164.869019	305.319733	2476.591553	470.840332	317.304596	2488.102295	847.003906	279.066559	2448.936768	70.332069	100.482231	2454.168457	81.042892	319.560577	2596.089844	58.120110	264.194397	2516.582520	1371.561646	261.323730	2525.391602	1176.850098
469	4.6800	255.169983	2504.408203	848.630615	259.508179	2516.360107	973.169189	147.071655	2582.138672	471.917633	192.888916	2510.443359	850.220703	164.945496	2383.035156	154.873367	304.942108	2478.700684	471.106079	317.451019	2498.372803	847.040283	278.930573	2449.558350	70.438995	101.426643	2492.969238	78.332947	319.683624	2596.608643	57.856819	264.748535	2528.319580	1371.950806	262.036530	2536.795898	1177.250244
470	4.6900	255.321198	2514.994141	848.851013	260.584778	2527.015137	973.347412	149.000076	2599.138916	473.321442	193.078629	2521.291504	850.874634	166.030090	2417.208496	144.804932	304.559021	2481.101807	471.295990	317.563690	2508.697021	846.827454	278.800323	2450.242676	70.552628	102.543259	2532.022461	75.770935	319.817841	2597.183105	57.553425	265.253571	2540.053955	1372.035767	262.677399	2548.190918	1177.339600
471	4.7000	255.444290	2525.635498	848.774292	261.527130	2537.694092	973.229614	150.977463	2615.704102	474.329010	193.241425	2532.185547	851.179749	167.169434	2452.146240	134.850098	304.183777	2483.854248	471.392883	317.647156	2519.084961	846.368835	278.675049	2450.994629	70.668655	103.788025	2571.286133	73.473770	319.969086	2597.815918	57.205948	265.703003	2551.790771	1371.815063	263.238342	2559.578369	1177.115845
472	4.7100	255.542511	2536.336670	848.404297	262.331848	2548.406006	972.822144	153.012268	2631.852295	474.938751	193.379166	2543.128174	851.137634	168.364685	2487.838135	125.191315	303.828766	2487.002686	471.383331	317.705994	2529.545166	845.670898	278.551239	2451.814697	70.782494	105.118454	2610.727051	71.555977	320.141296	2598.505127	56.815228	266.089661	2563.535400	1371.291870	263.711670	2570.959961	1176.583496
473	4.7200	255.618988	2547.103760	847.749023	262.998566	2559.161133	972.134338	155.117310	2647.611816	475.159821	193.493683	2554.124512	850.754028	169.611801	2524.254150	116.008598	303.504700	2490.571533	471.258850	317.744232	2540.082764	844.743958	278.422089	2452.696533	70.890114	106.494537	2650.310303	70.132545	320.336212	2599.242676	56.388023	266.406219	2575.292480	1370.474731	264.091095	2582.336914	1175.750488
474	4.7300	255.676743	2557.940430	846.820740	263.530060	2569.968018	971.179932	157.307449	2663.018555	475.011414	193.587112	2565.178711	850.041626	170.904160	2561.333740	107.478828	303.219116	2494.568604	471.017212	317.766418	2550.702881	843.599731	278.278351	2453.629639	70.988861	107.880440	2689.982178	69.318947	320.553558	2600.017090	55.937023	266.645233	2587.064697	1369.376831	264.370667	2593.710693	1174.631226
475	4.7400	255.718140	2568.851807	845.635132	263.932129	2580.837158	969.975037	159.595749	2678.115723	474.521118	193.661392	2576.295410	849.016846	172.234818	2598.977783	99.772163	302.975342	2498.981934	470.662689	317.774902	2561.408203	842.253052	278.109009	2454.597412	71.078514	109.243645	2729.659180	69.224754	320.791260	2600.809082	55.479523	266.799316	2598.854980	1368.015991	264.545776	2605.083252	1173.244263
476	4.7500	255.744492	2579.841309	844.210571	264.212524	2591.776611	968.538391	161.989639	2692.952637	473.723694	193.717590	2587.481445	847.701965	173.597351	2637.038818	93.044647	302.772308	2503.790283	470.205475	317.771393	2572.201660	840.718994	277.902802	2455.580322	71.161972	110.558838	2769.218018	69.948700	321.045563	2601.598877	55.033806	266.861603	2610.665283	1366.414917	264.613190	2616.457764	1171.612549
477	4.7600	255.755035	2590.914307	842.568237	264.381134	2602.797363	966.890198	164.486328	2707.580078	472.658203	193.755402	2598.743652	846.121826	174.985794	2675.315674	87.427406	302.605194	2508.964844	469.660492	317.754700	2583.084717	839.014648	277.650543	2456.557861	71.245415	111.808304	2808.490479	71.567062	321.311218	2602.366211	54.614639	266.825287	2622.498291	1364.599243	264.570038	2627.839600	1169.763306
478	4.7700	255.746933	2602.074219	840.731140	264.448639	2613.908447	965.052490	167.069839	2722.043701	471.366272	193.772491	2610.090576	844.305786	176.395187	2713.550049	83.013733	302.467041	2514.478027	469.045227	317.721344	2594.057617	837.156494	277.347198	2457.511963	71.338425	112.988899	2847.263428	74.123550	321.581329	2603.092285	54.230450	266.684509	2634.355957	1362.598511	264.415436	2639.235840	1167.726807
479	4.7800	255.714264	2613.326416	838.724182	264.426666	2625.119873	963.048645	169.710541	2736.376953	469.888794	193.763733	2621.531250	842.287109	177.822556	2751.436523	79.845177	302.351624	2520.312012	468.377350	317.664795	2605.120850	835.161377	276.994812	2458.427734	71.453941	114.111908	2885.281494	77.613365	321.848633	2603.762939	53.882553	266.433624	2646.242432	1360.444458	264.148834	2650.657227	1165.535278
480	4.7900	255.647507	2624.676514	836.573547	264.326324	2636.442871	960.902832	172.368423	2750.598145	468.264069	193.721222	2633.076172	840.101257	179.269104	2788.625732	77.900383	302.255096	2526.458496	467.672852	317.573944	2616.276367	833.045532	276.604034	2459.294922	71.609138	115.207909	2922.260010	81.971962	322.106171	2604.370605	53.566505	266.067993	2658.159668	1358.171021	263.771118	2662.114746	1163.223267
481	4.8000	255.534027	2636.130615	834.306091	264.158691	2647.887695	958.640076	174.998642	2764.707275	466.525513	193.633163	2644.736572	837.786194	180.742157	2824.749512	77.089417	302.178253	2532.923584	466.943848	317.434906	2627.524414	830.825928	276.195984	2460.111572	71.825806	116.323975	2957.900879	87.066391	322.349121	2604.916748	53.273418	265.583527	2670.113525	1355.812622	263.283936	2673.624023	1160.826782
482	4.8100	255.357437	2647.695801	831.949707	263.933533	2659.465332	956.286011	177.558807	2778.690186	464.701538	193.485367	2656.524902	835.381592	182.256699	2859.440186	77.255424	302.126556	2539.721680	466.199219	317.229553	2638.866699	828.517944	275.801178	2460.881592	72.130966	117.519028	2991.913574	92.695702	322.575073	2605.411377	52.992558	264.977020	2682.108643	1353.405029	262.689819	2685.201660	1158.381836
483	4.8200	255.098907	2659.379883	829.531738	263.659698	2671.186279	953.865295	180.014984	2792.523926	462.815979	193.260315	2668.453857	832.927856	183.835602	2892.353271	78.184235	302.109406	2546.872070	465.444946	316.937622	2650.305908	826.135498	275.457275	2461.611816	72.557083	118.857910	3024.033447	98.599937	322.783478	2605.866211	52.713585	264.246124	2694.150146	1350.982422	261.992188	2696.864746	1155.923706
484	4.8300	254.737549	2671.191162	827.079468	263.344818	2683.060547	951.403931	182.344131	2806.186035	460.890137	192.938812	2680.537109	830.465820	185.508286	2923.188965	79.620796	302.139008	2554.394531	464.685150	316.536194	2661.845703	823.693115	275.206116	2462.314697	73.140656	120.402786	3054.040283	104.475845	322.976593	2606.299805	52.426510	263.389557	2706.244629	1348.578979	261.195221	2708.633057	1153.487061
485	4.8400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.407043	2718.398926	1346.226074	260.303772	2720.525879	1151.104370
486	4.8500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.299469	2730.618652	1343.954102	259.323822	2732.560791	1148.806641
487	4.8600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.069061	2742.910156	1341.789185	258.260773	2744.755371	1146.620850
488	4.8700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.719635	2755.277832	1339.755005	257.121674	2757.124023	1144.571411
489	4.8800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.256378	2767.725586	1337.872437	255.913666	2769.678467	1142.679565
490	4.8900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.686310	2780.255371	1336.158081	254.644165	2782.425781	1140.963013
491	4.9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.018127	2792.867188	1334.625610	253.320374	2795.368408	1139.435181
492	4.9100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252.262360	2805.557617	1333.285522	251.950775	2808.502930	1138.107056
493	4.9200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.431000	2818.322754	1332.145508	250.542267	2821.820557	1136.986084
494	4.9300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.537964	2831.153076	1331.209961	249.103683	2835.304443	1136.076172
495	4.9400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.598282	2844.038574	1330.481689	247.642548	2848.932617	1135.379639
496	4.9500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.628204	2856.965332	1329.960571	246.166489	2862.676025	1134.895752
497	4.9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.644531	2869.916748	1329.645508	244.683197	2876.500488	1134.622070
498	4.9700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.664276	2882.874512	1329.533081	243.199814	2890.366943	1134.554443
499	4.9800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.704056	2895.818115	1329.618286	241.722488	2904.233643	1134.686768
500	4.9900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236.779556	2908.726563	1329.895020	240.256470	2918.057617	1135.011230
501	5.0000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.904785	2921.577393	1330.354736	238.805847	2931.795166	1135.519165
502	5.0100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.091736	2934.349609	1330.988403	237.372559	2945.406494	1136.199341
503	5.0200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.349762	2947.021484	1331.785645	235.957428	2958.853271	1137.041382
504	5.0300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.685333	2959.573975	1332.735352	234.558640	2972.102295	1138.032959
505	5.0400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.101746	2971.989014	1333.824951	233.172974	2985.126221	1139.160278
506	5.0500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.599197	2984.250732	1335.042358	231.796173	2997.903320	1140.411377
507	5.0600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.174835	2996.347656	1336.374023	230.422424	3010.419434	1141.771973
